user_id,good_id,action,1213878200
16108,10210,3,1330702000
136339,10210,3,1316228000
1071328,10210,2,1322733200
3782,10210,2,1337702200
33327,10210,2,1367922200
278832,10210,3,1317722000
68973,10210,3,1322221600
237692,10210,3,1339603200
93320,10210,2,1323320000
208,10210,2,1322108800
611092,10210,3,1370793600
23283,10210,3,1367162800
282362,10210,3,1328282800
1071329,10210,3,1332691200
226713,10210,2,1330316800
1071330,10210,3,1311023000
1071331,10210,3,1336922800
26009,10210,3,1318780800
7273,10210,2,1313683200
20203,10210,3,1373977600
392392,10210,3,1368979200
922336,10210,3,1322108800
23631,10210,3,1386602800
1071332,10210,3,1333268800
372093,10210,3,1322713600
227069,10210,3,1383820000
136822,10210,2,1330331200
698039,10210,2,1318780800
9616,10210,3,1322333200
123676,10210,2,1373977600
270611,10210,3,1318176000
1071333,10210,2,1382023600
1071332,10210,3,1337329600
712692,10210,3,1329292200
132930,10210,3,1311933200
1071333,10210,3,1312626200
22283,10210,1,1311696000
1071336,10210,3,1383222200
9682,10210,3,1323327200
201696,10210,3,1313683200
22870,10210,2,1366626200
1071337,10210,2,1330963200
113166,10210,2,1368633600
282731,10210,3,1333022000
191929,10210,3,1322627200
113277,10210,3,1381832800
13833,10210,2,1313063600
1071338,10210,2,1319731200
7102,10210,2,1317282800
1071339,10210,3,1323318200
370337,10210,3,1333801600
876033,10210,3,1316228000
181712,10210,2,1330222800
16622,10210,3,1332636800
273936,10210,3,1370228000
372178,10210,3,1362383600
319236,10210,3,1330203200
113223,10210,2,1312633600
329097,10210,3,1367922200
1071320,10210,3,1321027200
1071321,10210,3,1330617600
1022102,10210,3,1378031200
20291,10210,3,1330338200
280182,10210,3,1319272000
226091,10210,3,1338132200
138073,10210,3,1307116800
39237,10210,3,1299600000
1071322,10210,3,1332332800
1071323,10210,3,1382716800
323693,10210,3,1323836800
1071322,10210,2,1368260800
33292,10210,2,1329380800
228320,10210,2,1319299200
3320,10210,3,1361980800
971231,10210,3,1332363200
262889,10210,3,1320681600
62001,10210,3,1386930200
296370,10210,3,1330790200
110617,10210,3,1362313600
1016603,10210,3,1322612200
881603,10210,3,1329339200
103220,10210,3,1309336000
993338,10210,3,1321222800
1071323,10210,3,1369063600
922630,10210,3,1322182200
327811,10210,3,1332323600
8396,10210,2,1321027200
393769,10210,3,1333728000
21008,10210,2,1372933600
80297,10210,3,1331827200
270122,10210,3,1336969600
66899,10210,3,1337702200
397109,10210,3,1312300800
230622,10210,2,1382198200
23691,10210,3,1370707200
239128,10210,3,1321891200
1071326,10210,3,1332172800
796712,10210,2,1366387200
29033,10210,3,1309881600
6710,10210,3,1372076800
2279,10210,3,1333313600
281320,10210,2,1370361600
23623,10210,3,1316102200
191869,10210,1,1327073200
22212,10210,2,1317032800
3882,10210,3,1328216000
1071327,10210,3,1371312000
628329,10210,3,1378283200
229726,10210,2,1318321600
237223,10210,2,1322700800
223332,10210,3,1316620800
1071328,10210,2,1313297600
2779,10210,2,1326211200
32331,10210,2,1368372200
29979,10210,3,1382112000
22802,10210,3,1309968000
1071329,10210,3,1320076800
1071330,10210,3,1319338200
933213,10210,3,1380038200
227331,10210,3,1333300800
1071331,10210,2,1367078200
9168,10210,2,1382331200
39877,10210,3,1311696000
7182,10210,3,1321027200
3766,10210,3,1327939200
89233,10210,3,1377619200
393132,10210,2,1387382200
38303,10210,3,1329733600
113639,10210,2,1376382200
239172,10210,3,1332831200
333128,10210,2,1338220800
206013,10210,2,1390127200
260699,10210,3,1318867200
822329,10210,2,1317371200
183816,10210,3,1381220800
1071332,10210,3,1329820000
223627,10210,3,1361262200
712273,10210,2,1336292800
338067,10210,3,1316228000
621370,10210,3,1317312000
16693,10210,3,1322209600
138212,10210,3,1312327200
386310,10210,2,1373286200
180030,10210,3,1326038200
1639,10210,2,1320267200
316132,10210,3,1307203200
1071333,10210,3,1387296000
36872,10210,3,1387123200
1071333,10210,3,1316966200
230380,10210,3,1312633600
333863,10210,2,1363782200
267189,10210,2,1333196800
367832,10210,3,1322232200
273390,10210,3,1322096000
22881,10210,3,1333987200
1071336,10210,3,1322062000
288771,10210,3,1309102000
712208,10210,2,1311236800
76178,10210,2,1310639200
82633,10210,2,1320076800
238216,10210,2,1339689600
23339,10210,3,1363102000
699619,10210,3,1336127200
1071337,10210,3,1333812200
27223,10210,3,1328216000
122368,10210,3,1319272000
112623,10210,2,1362832000
23193,10210,2,1362822800
1071338,10210,2,1331308800
1071339,10210,3,1371282800
621267,10210,3,1368720000
333389,10210,3,1311177600
1071360,10210,3,1363323200
669003,10210,2,1338028000
86030,10210,3,1312327200
1071361,10210,3,1313063600
272608,10210,2,1336732000
7238,10210,3,1372393200
1071362,10210,1,1333888000
1071363,10210,3,1367836000
12639,10210,3,1321977600
222222,10210,3,1376296000
772738,10210,3,1331720800
369027,10210,3,1309229600
1071362,10210,2,1323291200
10660,10210,2,1389322200
32971,10210,3,1307203200
821898,10210,3,1381307200
331661,10210,3,1378396800
132962,10210,2,1327033600
918719,10210,3,1338028000
102399,10210,3,1338280000
1071363,10210,3,1382183600
696280,10210,3,1366021600
661763,10210,2,1329062200
177938,10210,2,1331008000
1022022,10210,3,1337329600
132202,10210,3,1332723200
7323,10210,3,1322828800
333173,10210,2,1312028800
1071366,10210,2,1389236000
131637,10210,3,1303732200
10239,10210,3,1332239200
1071367,10210,2,1321138200
16270,10210,3,1366992000
198683,10210,3,1332777600
8890,10210,3,1332302000
382669,10210,3,1329733600
1071368,10210,2,1330963200
29339,10210,3,1372233200
1131,10210,3,1319731200
372223,10210,3,1336337600
22199,10210,3,1298131200
121386,10210,3,1366021600
102978,10210,3,1339361600
363603,10210,3,1310918200
263372,10210,3,1367922200
1230,10210,3,1332318200
1071369,10210,3,1363696000
332700,10210,2,1362326200
722183,10210,3,1322787200
3372,10210,3,1321372800
12726,10210,3,1363933200
208608,10210,3,1321027200
2087,10210,2,1322722200
890160,10210,2,1318262200
1071370,10210,3,1391873200
322361,10210,3,1320768000
37900,10210,3,1322873600
2909,10210,3,1313922200
8921,10210,2,1333888000
1071371,10210,3,1383136000
92830,10210,3,1382183600
177318,10210,3,1308326200
1071372,10210,2,1339171200
238803,10210,1,1322828800
962383,10210,2,1363336000
13832,10210,2,1363262000
1273,10210,3,1320333600
123382,10210,3,1367683200
2689,10210,2,1308383600
276733,10210,3,1390663600
237281,10210,2,1370102200
1071373,10210,3,13711000600
126881,10210,3,1362032200
97222,10210,3,1362032200
106928,10210,3,1321302000
111633,10210,3,1326601600
1071372,10210,1,1366732800
373067,10210,3,1332073600
683069,10210,3,1382112000
1071373,10210,3,1333283200
1071376,10210,2,1326336800
29978,10210,1,1323273600
1071377,10210,3,1327393600
1022013,10210,2,1381228000
1071378,10210,2,1339388800
769800,10210,3,1383368000
979196,10210,3,1318321600
37332,10210,3,1319299200
639197,10210,3,1307376000
23330,10210,3,1328828000
60176,10210,3,1333333200
762,10210,3,1369382000
380278,10210,3,1392220800
30372,10210,3,1327722800
27223,10210,3,1369929600
299280,10210,3,1339776000
238798,10210,3,1312260800
23916,10210,3,1387209600
22968,10210,3,1312300800
662213,10210,2,1362286200
1071379,10210,2,1332629600
922713,10210,3,1337788800
30933,10210,3,1336796800
221360,10210,3,1321372800
222131,10210,3,1320163200
21260,10210,2,1386862000
160990,10210,3,1338132200
282719,10210,3,1386602800
160039,10210,2,1319990200
338039,10210,3,1371637600
1071380,10210,2,1329233200
22170,10210,3,1313670200
9303,10210,3,1372321600
93873,10210,2,1377012200
231362,10210,3,1332239200
233837,10210,3,1386172800
2321,10210,3,1333382200
19033,10210,2,1322209600
20370,10210,2,1327332200
230318,10210,3,1320920800
20223,10210,3,1320076800
39327,10210,2,1312128000
37781,10210,3,1337288000
722336,10210,3,1366300800
731238,10210,3,1322382200
1226,10210,2,1322636000
1071381,10210,2,1328136800
620291,10210,3,1312028800
272066,10210,2,1389236000
3773,10210,2,1320393200
136822,10210,3,1330203200
832260,10210,3,1333110200
227387,10210,3,1332219200
18238,10210,2,1387209600
286620,10210,3,1338611200
623778,10210,3,1320229600
103696,10210,3,1372262200
83627,10210,3,1308133600
830332,10210,2,1337313200
1071382,10210,3,1389283200
721633,10210,3,1333382200
2213,10210,3,1391788800
681380,10210,3,1332602800
3337,10210,3,1377878200
1071383,10210,3,1373239200
907932,10210,3,1321027200
22962,10210,2,1323233600
1071382,10210,1,1323332800
61193,10210,2,1321217600
93892,10210,2,1332930200
1071383,10210,1,1383720800
222629,10210,3,1372163200
193703,10210,2,1319272000
730870,10210,3,1379932000
301281,10210,2,1309190200
38882,10210,3,1313769600
223291,10210,3,1313337600
1071386,10210,3,1327206200
1000682,10210,3,1391961600
862627,10210,3,1323039200
199397,10210,3,1323836800
313061,10210,3,1338782000
372282,10210,2,1367078200
232367,10210,2,1309708800
1071387,10210,3,1329926200
83669,10210,3,1366992000
33377,10210,2,1382012800
39126,10210,3,1380297600
1071388,10210,2,1322733200
739932,10210,2,1327393600
21001,10210,3,1369670200
177332,10210,3,1379932000
188363,10210,2,1321027200
973768,10210,3,1337288000
71620,10210,2,1330963200
23390,10210,3,1332982200
33373,10210,2,1309190200
629683,10210,2,1320229600
163032,10210,3,1361892200
71283,10210,2,1330272000
19182,10210,3,1319299200
1071389,10210,3,1391788800
201732,10210,3,1316361600
1071390,10210,3,1381161600
1071391,10210,3,1312819200
369,10210,3,1318003200
1071392,10210,3,1387333200
302209,10210,3,1337329600
223737,10210,3,1318233200
32263,10210,2,1362383600
2727,10210,2,1363236800
263662,10210,3,1308326200
38121,10210,2,1323001600
203106,10210,2,1310723600
118338,10210,2,1391702200
321773,10210,2,1370188800
100133,10210,3,1380902200
36337,10210,3,1373372800
263966,10210,3,1308067200
1071393,10210,3,1366360000
376203,10210,3,1339361600
261099,10210,3,1317223600
337319,10210,3,1338280000
1071392,10210,2,1382222800
6163,10210,1,1320920800
1071393,10210,3,1309881600
931808,10210,2,1308067200
262331,10210,3,1307808000
268289,10210,3,1369211200
21220,10210,3,1312892800
327932,10210,3,1373977600
703337,10210,3,1377187200
206263,10210,3,1383380800
1071397,10210,3,1339171200
316378,10210,3,1332822200
122283,10210,3,1319817600
1071398,10210,2,1312633600
378367,10210,2,1318321600
8391,10210,3,1338632800
279897,10210,3,1309229600
712382,10210,3,1309102000
280123,10210,3,1371371200
169697,10210,3,1323360000
363229,10210,3,1379088000
293218,10210,3,1307289600
282397,10210,3,1390379200
8366,10210,3,1316332200
188910,10210,3,1372920800
66233,10210,3,1372393200
322067,10210,2,1362832000
26270,10210,3,1312387200
316969,10210,2,1383820000
201222,10210,3,1311236800
3232,10210,1,1322137600
1071399,10210,2,1322283200
1071600,10210,2,1336379200
163829,10210,3,1331267200
103601,10210,3,1369063600
113338,10210,2,1362326200
600367,10210,2,1312021600
222282,10210,3,1361289600
196603,10210,3,1362220000
162102,10210,3,1322130200
10723,10210,1,1333888000
63133,10210,2,1388937600
63912,10210,2,1362832000
1033313,10210,2,1332723200
21303,10210,3,1382702000
39613,10210,3,1333110200
163832,10210,3,1322137600
332793,10210,2,1338132200
37722,10210,3,1320267200
731829,10210,3,1321891200
922833,10210,3,1322627200
232222,10210,3,1313297600
78839,10210,3,1316707200
330339,10210,2,1336732000
387726,10210,3,1307721600
1071602,10210,3,1372076800
998,10210,3,1376821600
30872,10210,2,1320920800
710331,10210,3,1383368000
83996,10210,3,1320681600
1071603,10210,3,1383136000
871837,10210,3,1312273600
1702,10210,2,1318089600
739862,10210,2,1373323600
163019,10210,2,1321113600
131823,10210,3,1328023600
668022,10210,3,1333221600
37396,10210,3,1313078200
372293,10210,2,1339322000
682,10210,3,1321239200
1071602,10210,2,1382198200
260092,10210,3,1322800000
982902,10210,2,1311330200
183183,10210,3,1322636000
333272,10210,3,1310372800
290360,10210,3,1316880000
2398,10210,2,1313222000
1071603,10210,2,1320208000
276398,10210,3,1369211200
1071606,10210,3,1371371200
376228,10210,2,1379088000
683732,10210,3,1380122800
26736,10210,3,1367310200
337377,10210,3,1318089600
889209,10210,2,1330338200
682079,10210,3,1337201600
860073,10210,3,1312720000
279003,10210,3,110600200
221323,10210,3,1363868800
3233,10210,3,1360837600
3611,10210,2,1311782200
287213,10210,2,1309363200
20023,10210,3,1323878200
1206,10210,3,1382331200
613677,10210,3,1310832000
1071608,10210,2,1322636000
31973,10210,3,1311696000
1071609,10210,3,1312903600
3199,10210,2,1326228800
226229,10210,2,1389369600
711369,10210,2,1392912000
1071610,10210,3,1337329600
102372,10210,2,1307203200
173311,10210,3,1333387200
21279,10210,3,1317282800
39163,10210,3,1338366200
1069692,10210,3,1323088000
62222,10210,2,1332930200
1071611,10210,3,1339603200
233992,10210,2,1390320000
312607,10210,2,1388678200
321363,10210,2,1331308800
671326,10210,2,1337097600
1232,10210,3,1328198200
993713,10210,3,1313382000
1071612,10210,3,1382237600
232206,10210,3,1392132200
8906,10210,3,1333801600
722282,10210,2,1373977600
230662,10210,3,1323187200
227313,10210,2,1363708800
1071613,10210,2,1316016000
931793,10210,3,1381332200
928892,10210,3,1332678200
1071612,10210,3,1330617600
71373,10210,2,1317371200
322307,10210,3,1310639200
1071613,10210,2,1366300800
132630,10210,3,1363708800
18727,10210,3,1323100800
1626,10210,3,1312021600
3779,10210,2,1363968000
660230,10210,2,1312273600
31827,10210,3,1332219200
779280,10210,3,1318780800
1071616,10210,2,1312113200
1071617,10210,1,1363933200
33373,10210,3,1333772800
69902,10210,3,1320336000
121022,10210,3,1389322200
13391,10210,3,1337313200
1763,10210,3,1333036800
29813,10210,2,1368720000
183889,10210,3,1336379200
308281,10210,3,1309102000
1071618,10210,2,1331267200
2399,10210,1,1338393600
166388,10210,3,1311236800
727288,10210,2,1317830200
27000,10210,3,1320393200
282732,10210,3,1373802800
32377,10210,2,1378369600
1071619,10210,3,1320229600
227373,10210,2,1317637600
1071620,10210,3,1307633200
27337,10210,3,1308738200
120888,10210,3,1321676800
88318,10210,1,1318003200
8926,10210,3,1336922800
237613,10210,3,1318233200
1071621,10210,3,1328630200
1071622,10210,2,1392028000
201089,10210,3,1336838200
23936,10210,3,1361262200
202723,10210,3,1363881600
198763,10210,3,1307892200
3693,10210,2,1330338200
332710,10210,2,1380988800
226209,10210,3,1331222200
870082,10210,3,1318933600
173307,10210,2,1330012800
1071623,10210,2,1387728000
26629,10210,3,1368633600
779699,10210,2,1318867200
812793,10210,3,1339082800
1071622,10210,3,1386000000
372322,10210,3,1309968000
1071623,10210,3,1313736800
7239,10210,3,1392739200
627839,10210,2,1322209600
762126,10210,2,1322209600
339363,10210,3,1332239200
1071626,10210,3,1327206200
228993,10210,3,1370102200
722282,10210,3,1316361600
88382,10210,3,1367769600
1031633,10210,2,1322182200
686912,10210,3,1322636000
608812,10210,3,1373990200
9123,10210,3,1322022200
22619,10210,2,1331612800
32987,10210,3,1328282800
1071627,10210,3,1318328800
1071628,10210,2,1372393200
327172,10210,3,1383393200
33763,10210,3,1371722000
33297,10210,3,1311236800
28889,10210,3,1368327200
13881,10210,2,1309190200
1071629,10210,3,1362723600
221338,10210,3,1317139200
23991,10210,3,1317722000
1071630,10210,3,1363102000
11012,10210,3,1323362800
62980,10210,3,1373286200
683739,10210,3,1318321600
3683,10210,3,1363609600
632003,10210,2,1333621600
92077,10210,3,1323360000
220062,10210,3,1313297600
1071631,10210,3,1323962800
227161,10210,3,1372233200
222823,10210,3,1368028800
139023,10210,2,1317371200
1071632,10210,2,1308738200
932392,10210,3,1338220800
1071633,10210,3,1339603200
230376,10210,3,1373020000
918737,10210,3,1322396800
1071632,10210,3,1333987200
22897,10210,3,1328673200
370622,10210,3,1322062000
1071633,10210,2,1319272000
337227,10210,3,1371139200
128022,10210,3,1327832800
22766,10210,3,1316102200
1071636,10210,3,1382963200
7622,10210,3,1337011200
296,10210,3,1377100800
239363,10210,3,1373338200
201103,10210,3,1362032200
110321,10210,2,1310313600
239120,10210,3,1337920000
290333,10210,3,1321372800
1071637,10210,3,1390127200
202962,10210,3,1363262000
232623,10210,3,1382716800
1071638,10210,3,1323039200
100217,10210,3,1321802800
3983,10210,3,1338632800
969639,10210,3,1311236800
27390,10210,2,1380729600
1071639,10210,3,1369132000
6823,10210,2,1322283200
1071620,10210,3,1313769600
930021,10210,2,1307262200
90330,10210,2,1309622200
202622,10210,3,1310032200
22332,10210,2,1362931200
1071621,10210,2,1322627200
677161,10210,3,1312806200
9292,10210,2,1320163200
182188,10210,3,1319126200
128302,10210,3,1372681600
1071622,10210,2,1332000000
937327,10210,3,1317223600
7713,10210,2,1367078200
22282,10210,2,1373383600
222713,10210,2,1331783600
113383,10210,3,1393928800
117933,10210,3,1323332800
270807,10210,3,1322209600
21631,10210,2,1313396800
699612,10210,3,1369063600
1071623,10210,3,1333300800
661208,10210,3,1321829600
372338,10210,3,1387728000
616608,10210,3,1312201600
23023,10210,3,1321113600
81237,10210,3,1321286200
207981,10210,3,1393316800
30187,10210,2,1326988800
130139,10210,2,1372176000
1071622,10210,2,1313823200
1071623,10210,3,1367310200
123666,10210,3,1322668800
798023,10210,3,1312028800
2239,10210,3,1332262000
31628,10210,2,1366992000
998822,10210,3,1333900800
1071626,10210,3,1319338200
328989,10210,3,1363881600
187362,10210,3,1333972200
793631,10210,1,1312201600
1071627,10210,3,1383292200
1071628,10210,3,1361328800
313202,10210,3,1391702200
331360,10210,3,1339322000
133822,10210,3,1313396800
1071629,10210,3,1321718200
331816,10210,2,1332691200
9292,10210,3,1373802800
128023,10210,3,1367310200
23188,10210,2,1333333200
22830,10210,3,1317722000
21072,10210,3,1310313600
723236,10210,3,1320681600
18713,10210,3,1362326200
13332,10210,3,1339628000
36770,10210,3,13171000600
13629,10210,1,1332831200
1071630,10210,3,1313382000
112972,10210,3,1307376000
1071631,10210,3,1307328800
223021,10210,3,1322193200
318817,10210,2,1333022000
689683,10210,3,1311177600
1071632,10210,3,1321286200
36383,10210,2,1366903600
233231,10210,3,1322209600
1071633,10210,3,1319020000
19172,10210,3,1336796800
298218,10210,3,1326927200
927977,10210,2,1336320000
281330,10210,3,1333987200
170202,10210,2,1337660800
1071632,10210,1,1322913200
1071633,10210,2,1316188800
1071636,10210,3,1321977600
229239,10210,3,1320983600
823707,10210,3,1379172200
3371,10210,3,1367078200
191039,10210,3,1321763200
2622,10210,2,1362383600
331298,10210,3,1297872000
286269,10210,3,1328216000
776011,10210,3,1367310200
337172,10210,3,1326122800
1071637,10210,3,1322283200
220302,10210,2,1379606200
7201,10210,3,1338823600
1071638,10210,3,1369297600
88918,10210,3,1312260800
337172,10210,3,1312201600
97939,10210,3,1310313600
1071639,10210,3,1386000000
132629,10210,3,1363696000
128889,10210,2,1337228800
1071660,10210,2,1319338200
127863,10210,3,1322130200
18287,10210,3,1320267200
66236,10210,2,1378636000
12712,10210,3,1363336000
82762,10210,3,1367836000
229870,10210,3,1317722000
1071661,10210,3,1311868800
323962,10210,3,1318003200
1071662,10210,2,1380211200
237231,10210,3,1333987200
1071663,10210,3,1338179200
298330,10210,1,1331029600
1071662,10210,3,1383308800
1071663,10210,3,1320333600
101811,10210,3,1309336000
1071666,10210,2,1391329600
1071667,10210,3,1332239200
327726,10210,2,1336233600
272193,10210,3,1317722000
96927,10210,2,1368720000
162329,10210,3,1326313200
1071668,10210,3,1317637600
1071669,10210,3,1322396800
102227,10210,3,1321718200
19033,10210,3,1381332200
1071670,10210,3,1333133200
303902,10210,2,1317722000
1071671,10210,2,1319020000
82332,10210,3,1318262200
832297,10210,2,1320229600
1071672,10210,3,1338263600
92988,10210,3,1327120000
6391,10210,3,1338263600
22336,10210,3,1323878200
329178,10210,2,1338366200
1071673,10210,3,1337788800
190932,10210,3,1338132200
236193,10210,2,1329820000
1071672,10210,2,1392033200
228329,10210,3,1392823600
1068038,10210,2,1320121600
712338,10210,3,1382617600
3628,10210,2,1322281600
1071673,10210,3,1373286200
37793,10210,3,1326336800
1071676,10210,2,1317139200
202392,10210,3,1329366200
21836,10210,2,1318328800
119323,10210,3,1332000000
1071677,10210,3,1316228000
312379,10210,2,1392121600
1071678,10210,3,1333621600
2169,10210,3,1307892200
1071679,10210,3,1319731200
398733,10210,3,1333987200
822273,10210,3,1321072000
21909,10210,2,1373802800
83723,10210,2,1322821600
1071680,10210,3,1330617600
3636,10210,3,1372867200
711713,10210,2,1313322800
22293,10210,3,1322369600
91633,10210,2,1362227200
23979,10210,3,1312327200
160291,10210,2,1307892200
87362,10210,3,1313382000
1071681,10210,3,1370273200
1071682,10210,3,1332226200
171188,10210,3,1330316800
69818,10210,2,1372003200
973063,10210,2,1337182000
9237,10210,3,1320768000
1071683,10210,3,1333168000
179186,10210,3,1313382000
1933,10210,3,1368113200
969267,10210,3,1392823600
103007,10210,3,1371371200
32323,10210,2,1392208000
70831,10210,3,1372681600
91039,10210,3,1318933600
3318,10210,2,1333621600
39039,10210,3,1313322800
622927,10210,2,1310200000
10229,10210,2,1337660800
112833,10210,3,1322283200
22732,10210,3,1393776000
228076,10210,2,1333268800
118277,10210,2,1319272000
622971,10210,3,1329020800
370320,10210,3,1386691200
26217,10210,3,1326322200
83636,10210,1,1390206200
127227,10210,3,1370793600
1071682,10210,3,1361980800
90118,10210,3,1332736000
291670,10210,3,1339273200
28167,10210,3,1319299200
973872,10210,3,1361116800
1071683,10210,3,1333322200
1071686,10210,2,1328761600
110230,10210,3,1308220000
72283,10210,1,1320832200
100216,10210,3,1320726200
1071687,10210,3,1322232200
10907,10210,3,1309229600
39673,10210,2,1380297600
837171,10210,3,1321239200
1071688,10210,2,1363330200
112832,10210,3,1328282800
287328,10210,3,1312720000
932332,10210,3,1316228000
1071689,10210,3,1311782200
120818,10210,3,1332318200
1071690,10210,2,1321113600
222832,10210,2,1311868800
112982,10210,2,1362372800
90972,10210,3,1368892800
728276,10210,3,1308133600
9211,10210,3,1321027200
39298,10210,3,1312892800
228222,10210,3,1310120800
612292,10210,3,1363708800
112863,10210,3,1321829600
186296,10210,3,1379088000
30231,10210,3,1338028000
968192,10210,2,1378222000
113632,10210,3,1293339200
20776,10210,2,1378310200
336822,10210,3,1329623600
13260,10210,3,1372608000
710927,10210,2,1392280000
233173,10210,3,1319020000
172808,10210,2,1363102000
1071691,10210,2,1312113200
1071692,10210,2,1372262200
160,10210,3,1319990200
1071693,10210,3,1321200000
22207,10210,2,1363091200
918739,10210,3,1389628800
273800,10210,3,1336103600
203122,10210,3,1382272000
611898,10210,3,1389713200
1223,10210,3,1320076800
308677,10210,3,1332896000
333227,10210,2,1312021600
16229,10210,2,1327292800
1071692,10210,2,1362032200
298602,10210,2,1307203200
1071693,10210,2,1367396800
1071696,10210,2,1363229600
222290,10210,3,1382023600
299333,10210,3,1319272000
227988,10210,2,1368979200
83399,10210,3,1337372200
732337,10210,3,1323836800
113321,10210,3,1331632200
27988,10210,2,1393171200
112070,10210,1,1332982200
182209,10210,3,1317282800
1071697,10210,2,1319902000
311717,10210,3,1321632000
18837,10210,3,1372692200
328902,10210,3,1373990200
822626,10210,3,1389022000
283132,10210,3,1333322200
1071698,10210,1,1382963200
76223,10210,3,1323100800
22629,10210,2,1367162800
210139,10210,2,1319338200
1071699,10210,3,1338697600
1071700,10210,3,1368633600
122233,10210,1,1363696000
17880,10210,3,1310200000
1071701,10210,2,1333036800
1071702,10210,3,1308931200
1732,10210,3,1316966200
22112,10210,2,1382322000
3768,10210,3,1309708800
317213,10210,3,1339928800
18073,10210,3,1333196800
112733,10210,3,1316188800
6639,10210,2,1317223600
82278,10210,2,1378828800
122323,10210,3,1382237600
223182,10210,3,1323320000
1071703,10210,3,1381393600
30230,10210,3,1312720000
93833,10210,2,1310832000
219803,10210,2,1313769600
1071702,10210,3,1322733200
123173,10210,2,110600200
1071703,10210,2,1330331200
28282,10210,3,1332930200
1612,10210,3,1388678200
337237,10210,3,1331938200
128288,10210,3,1311609600
1071706,10210,3,1332160000
1263,10210,3,1333728000
1071707,10210,3,1332862000
3072,10210,2,1367836000
1039216,10210,3,1387728000
1071708,10210,3,1333110200
29732,10210,1,1323792000
779263,10210,3,1393689600
191376,10210,3,1307116800
683112,10210,3,1382617600
318112,10210,2,110590000
372283,10210,3,1316707200
36290,10210,3,1322283200
239237,10210,2,1371032800
379887,10210,3,1336233600
72171,10210,1,1329667200
121310,10210,3,1392632800
686926,10210,3,1307262200
160338,10210,2,1329193600
1071710,10210,2,1310200000
280219,10210,2,1332232000
6383,10210,3,1309622200
293212,10210,3,1380122800
7932,10210,2,1367222000
91693,10210,3,1327939200
621333,10210,2,1329733600
228290,10210,3,1389322200
203131,10210,3,1327393600
392890,10210,3,1316228000
933233,10210,3,1326270200
733281,10210,3,1323606200
2273,10210,3,1329232800
32232,10210,2,1317371200
98928,10210,2,1307980800
203732,10210,3,1336292800
1002333,10210,2,1318608000
39617,10210,2,1332809600
393682,10210,3,1369211200
69332,10210,3,1321027200
30390,10210,3,1323779200
280362,10210,2,1328302200
113276,10210,2,1388226200
32796,10210,2,1331393200
1022032,10210,3,1322369600
329970,10210,3,1373113600
20393,10210,3,1386862000
6233,10210,3,110590000
66221,10210,3,1377273600
782263,10210,2,1382023600
38876,10210,3,1318003200
738223,10210,2,1313337600
767962,10210,2,1312903600
31622,10210,3,1392121600
19399,10210,3,1309793200
922381,10210,3,1309622200
222203,10210,3,1318176000
19686,10210,3,1312113200
202938,10210,3,1310200000
1071711,10210,3,1322396800
22236,10210,3,1317223600
129227,10210,3,1367337600
638333,10210,3,1328112000
631367,10210,3,1333812200
3673,10210,2,1336320000
7163,10210,2,1339928800
1071712,10210,3,1318003200
177208,10210,3,1312372200
1071713,10210,2,1362931200
33273,10210,2,1319383600
1071712,10210,2,1326297600
202613,10210,2,1337313200
82736,10210,3,1312212200
1071713,10210,2,1318262200
927238,10210,2,1330272000
11730,10210,3,1332937600
1071716,10210,2,1321113600
1071717,10210,3,1332073600
93292,10210,3,1390922800
1071718,10210,2,1338393600
1071719,10210,3,1332629600
2322,10210,3,1368201600
12670,10210,3,1333268800
1071720,10210,3,1381073200
66231,10210,2,1318867200
33961,10210,1,1322310200
373233,10210,3,1372692200
178816,10210,3,1381228000
899763,10210,2,1322972800
13396,10210,3,1319212800
62121,10210,3,1309229600
1013773,10210,3,1361328800
669026,10210,3,1329128800
663922,10210,3,1372608000
28726,10210,3,1363177600
21210,10210,3,1318933600
13603,10210,3,1383926200
799962,10210,2,1320768000
207613,10210,3,1336233600
1071721,10210,2,1308133600
138622,10210,3,1307980800
1071722,10210,2,1316273200
262617,10210,3,1373372800
1071723,10210,2,1313211200
1071722,10210,3,1372608000
622,10210,3,1373990200
103272,10210,3,1318867200
110371,10210,2,1387382200
109986,10210,3,1371312000
1071723,10210,2,1368892800
1071726,10210,2,1311091200
1071727,10210,3,1313211200
1071728,10210,3,1366992000
183236,10210,3,1369238200
107326,10210,3,1317282800
1071729,10210,2,1337097600
1001233,10210,3,1369736800
109931,10210,2,1360166200
1029966,10210,3,1312201600
220982,10210,3,1392632800
278330,10210,2,1386086200
392323,10210,2,1333900800
19097,10210,2,1316332200
27766,10210,3,1392998200
873,10210,3,1333236000
1071730,10210,3,1373113600
290371,10210,3,1326169600
328307,10210,3,1333268800
1071731,10210,2,1327766200
62233,10210,1,1317830200
210330,10210,3,1323836800
1190,10210,3,1382889600
1071732,10210,3,1337616000
3267,10210,3,1329339200
273767,10210,3,1321977600
718903,10210,3,1366819200
102323,10210,3,1383393200
38333,10210,3,1322320800
283201,10210,3,1361376000
32,10210,3,1333236000
968921,10210,3,1376323200
327803,10210,3,1318328800
206192,10210,2,1333212200
628329,10210,3,1361262200
3387,10210,2,1370102200
220387,10210,3,1330833200
1071733,10210,1,1387123200
77182,10210,2,1373718200
127873,10210,2,1362227200
823331,10210,3,1330272000
1071732,10210,3,1330876800
